,id,x,y,osmid,geometry,highway
1084,1084,-73.961977,40.8105047,1504153604,POINT (-73.961977 40.8105047),primary
1085,1085,-74.001657,40.7094916,42422283,POINT (-74.00165699999999 40.7094916),primary
1086,1086,-73.984837,40.724269,42455051,POINT (-73.984837 40.724269),residential
1087,1087,-73.9990694,40.7496507,42438672,POINT (-73.9990694 40.7496507),primary
1088,1088,-74.001882,40.750828,42438674,POINT (-74.00188199999999 40.750828),residential
1089,1089,-73.933307,40.847412,42455059,POINT (-73.933307 40.847412),tertiary
1090,1090,-73.959219,40.8093334,1504153626,POINT (-73.959219 40.8093334),secondary
1091,1091,-74.0072934,40.7530892,42438684,POINT (-74.00729339999999 40.7530892),trunk
1092,1092,-73.982524,40.723278,42455083,POINT (-73.982524 40.723278),residential
1093,1093,-73.942754,40.805744,42438702,POINT (-73.94275399999999 40.805744),secondary
1094,1094,-73.941167,40.805063,42438704,POINT (-73.94116699999999 40.805063),secondary
1095,1095,-73.9393972,40.8043271,42438707,POINT (-73.9393972 40.8043271),residential
1096,1096,-73.9223431,40.7979661,42422359,POINT (-73.92234310000001 40.7979661),motorway_link
1097,1097,-73.983689,40.7854081,42422366,POINT (-73.983689 40.7854081),secondary
1098,1098,-73.937914,40.803699,42438772,POINT (-73.93791400000001 40.803699),secondary
1099,1099,-73.93631,40.803024,42438774,POINT (-73.93631000000001 40.803024),primary
1100,1100,-73.9317841,40.8009737,42438777,POINT (-73.9317841 40.8009737),secondary
1101,1101,-74.005845,40.721083,42438779,POINT (-74.00584499999999 40.721083),residential
1102,1102,-74.0057181,40.7217538,42438781,POINT (-74.0057181 40.7217538),primary
1103,1103,-73.9828491,40.7877568,42422399,POINT (-73.9828491 40.7877568),motorway_link
1104,1104,-73.9917336,40.7352214,42438784,POINT (-73.9917336 40.7352214),residential
1105,1105,-73.9665447,40.7731432,42438788,POINT (-73.9665447 40.7731432),secondary
1106,1106,-73.9947172,40.771394,247124101,POINT (-73.9947172 40.771394),motorway_link
1107,1107,-73.9649361,40.7724629,42438791,POINT (-73.9649361 40.7724629),residential
1108,1108,-73.9801561,40.722281,42455175,POINT (-73.9801561 40.722281),residential
1109,1109,-73.9632174,40.7717494,42438795,POINT (-73.9632174 40.7717494),residential
1110,1110,-73.9784069,40.7246931,42455181,POINT (-73.9784069 40.7246931),secondary
1111,1111,-73.9617136,40.7710998,42438798,POINT (-73.9617136 40.7710998),secondary
1112,1112,-73.9601116,40.7704223,42438800,POINT (-73.9601116 40.7704223),residential
1113,1113,-73.9578726,40.7694751,42438802,POINT (-73.9578726 40.7694751),primary
1114,1114,-73.9555091,40.7684754,42438805,POINT (-73.9555091 40.7684754),residential
1115,1115,-73.9506714,40.7668482,42438809,POINT (-73.9506714 40.7668482),motorway
1116,1116,-74.0054267,40.7278806,42455200,POINT (-74.0054267 40.7278806),primary
1117,1117,-73.9883999,40.7765096,42438819,POINT (-73.9883999 40.7765096),residential
1118,1118,-73.9874341,40.7785216,42438825,POINT (-73.9874341 40.7785216),residential
1119,1119,-73.9871122,40.7791769,42438832,POINT (-73.9871122 40.7791769),residential
1120,1120,-73.9522115,40.818932,42438836,POINT (-73.9522115 40.818932),tertiary
1121,1121,-73.9508681,40.8183943,42438839,POINT (-73.95086809999999 40.8183943),tertiary
1122,1122,-73.986835,40.737941,42438849,POINT (-73.986835 40.737941),residential
1123,1123,-73.939239,40.839296,42455234,POINT (-73.939239 40.839296),residential
1124,1124,-73.938364,40.840487,42455238,POINT (-73.93836400000001 40.840487),tertiary
1125,1125,-73.9764438,40.7806762,42438859,POINT (-73.9764438 40.7806762),primary
1126,1126,-73.93659,40.842915,42455245,POINT (-73.93659 40.842915),residential
1127,1127,-73.9792791,40.7818365,42438862,POINT (-73.9792791 40.7818365),primary
1128,1128,-73.9839163,40.7837822,42438867,POINT (-73.9839163 40.7837822),residential
1129,1129,-73.934232,40.846141,42455252,POINT (-73.93423199999999 40.846141),residential
1130,1130,-73.931043,40.850509,42455259,POINT (-73.931043 40.850509),residential
1131,1131,-73.976045,40.757232,42438881,POINT (-73.976045 40.757232),secondary
1132,1132,-73.9743304,40.756516,42438886,POINT (-73.9743304 40.756516),secondary
1133,1133,-73.97282,40.75587,42438889,POINT (-73.97282 40.75587),secondary
1134,1134,-73.971214,40.7551946,42438891,POINT (-73.971214 40.7551946),primary
1135,1135,-73.973672,40.7380812,42422509,POINT (-73.97367199999999 40.7380812),primary
1136,1136,-73.968978,40.754251,42438894,POINT (-73.96897800000001 40.754251),primary
1137,1137,-73.9649107,40.752541,42438898,POINT (-73.9649107 40.752541),motorway_link
1138,1138,-73.9448139,40.805793,42438906,POINT (-73.9448139 40.805793),residential
1139,1139,-73.9463669,40.8064396,42438908,POINT (-73.9463669 40.8064396),secondary
1140,1140,-73.9493541,40.8077005,42438913,POINT (-73.94935409999999 40.8077005),residential
1141,1141,-73.9582334,40.759667,42422530,POINT (-73.9582334 40.759667),secondary
1142,1142,-73.9535822,40.8094806,42438920,POINT (-73.9535822 40.8094806),residential
1143,1143,-73.954966,40.810064,42438923,POINT (-73.954966 40.810064),residential
1144,1144,-73.957802,40.8112704,42438928,POINT (-73.957802 40.8112704),residential
1145,1145,-73.9842284,40.7850896,42422545,POINT (-73.98422840000001 40.7850896),motorway
1146,1146,-73.9886959,40.7455957,7369969937,POINT (-73.9886959 40.7455957),tertiary
1147,1147,-73.9887048,40.7452686,7369969939,POINT (-73.98870479999999 40.7452686),residential
1148,1148,-73.9884178,40.7470904,7369969942,POINT (-73.98841779999999 40.7470904),tertiary
1149,1149,-73.9100757,40.8769697,42438935,POINT (-73.91007569999999 40.8769697),residential
1150,1150,-73.9884231,40.7467874,7369969944,POINT (-73.98842310000001 40.7467874),tertiary
1151,1151,-73.9889755,40.7440931,7369969945,POINT (-73.9889755 40.7440931),tertiary
1152,1152,-73.9889856,40.7437853,7369969947,POINT (-73.98898560000001 40.7437853),tertiary
1153,1153,-73.9501002,40.7896804,42438947,POINT (-73.95010019999999 40.7896804),secondary
1154,1154,-73.9486045,40.7890556,42438949,POINT (-73.9486045 40.7890556),secondary
1155,1155,-73.929147,40.8531,42455335,POINT (-73.929147 40.8531),tertiary
1156,1156,-73.9469991,40.7883857,42438953,POINT (-73.9469991 40.7883857),primary
1157,1157,-73.928254,40.854321,42455337,POINT (-73.928254 40.854321),tertiary
1158,1158,-73.953438,40.791085,42438961,POINT (-73.95343800000001 40.791085),secondary
1159,1159,-73.951835,40.790419,42438963,POINT (-73.951835 40.790419),secondary
1160,1160,-73.94477,40.787442,42438971,POINT (-73.94477000000001 40.787442),primary
1161,1161,-73.942395,40.786438,42438973,POINT (-73.942395 40.786438),primary
1162,1162,-74.008051,40.7393804,42455357,POINT (-74.00805099999999 40.7393804),residential
1163,1163,-73.9826602,40.7849758,42422592,POINT (-73.9826602 40.7849758),secondary
1164,1164,-73.9404148,40.8089533,42438984,POINT (-73.9404148 40.8089533),residential
1165,1165,-74.0009812,40.7544827,6636032331,POINT (-74.0009812 40.7544827),unclassified
1166,1166,-73.9780305,40.7294404,42439001,POINT (-73.9780305 40.7294404),secondary
1167,1167,-73.9803529,40.730428,42439006,POINT (-73.9803529 40.730428),secondary
1168,1168,-73.977788,40.721277,42455396,POINT (-73.977788 40.721277),secondary
1169,1169,-73.97603,40.723689,42455412,POINT (-73.97602999999999 40.723689),secondary
1170,1170,-73.9602776,40.8181389,42439029,POINT (-73.9602776 40.8181389),residential
1171,1171,-73.9575495,40.8211505,42439042,POINT (-73.9575495 40.8211505),tertiary
1172,1172,-73.9579397,40.8212987,42439054,POINT (-73.9579397 40.8212987),residential
1173,1173,-73.9907676,40.7750162,1672106382,POINT (-73.9907676 40.7750162),residential
1174,1174,-73.9902608,40.7739919,1672106385,POINT (-73.9902608 40.7739919),residential
1175,1175,-73.983176,40.73334,42455452,POINT (-73.983176 40.73334),residential
1176,1176,-73.9399265,40.8495104,595480989,POINT (-73.9399265 40.8495104),residential
1177,1177,-73.994585,40.734672,42439070,POINT (-73.994585 40.734672),residential
1178,1178,-74.0006278,40.7372222,42439073,POINT (-74.0006278 40.7372222),residential
1179,1179,-74.003866,40.737544,42439078,POINT (-74.003866 40.737544),residential
1180,1180,-73.9320492,40.8465063,595481001,POINT (-73.93204919999999 40.8465063),secondary
1181,1181,-74.0082867,40.7455892,373903786,POINT (-74.0082867 40.7455892),trunk
1182,1182,-73.984773,40.734012,42455465,POINT (-73.984773 40.734012),residential
1183,1183,-74.008206,40.737554,42439096,POINT (-74.008206 40.737554),residential
1184,1184,-74.0098066,40.7375567,42439099,POINT (-74.0098066 40.7375567),trunk
1185,1185,-73.9202964,40.8626109,42455493,POINT (-73.9202964 40.8626109),primary
1186,1186,-73.924038,40.868473,42455509,POINT (-73.924038 40.868473),tertiary
1187,1187,-73.913565,40.8760338,42439164,POINT (-73.91356500000001 40.8760338),residential
1188,1188,-73.9845088,40.7369623,42439170,POINT (-73.9845088 40.7369623),primary
1189,1189,-73.982267,40.73602,42439178,POINT (-73.98226699999999 40.73602),primary
1190,1190,-73.9798823,40.7350189,42439181,POINT (-73.9798823 40.7350189),primary
1191,1191,-73.9744611,40.7327455,42439191,POINT (-73.9744611 40.7327455),primary
1192,1192,-73.9876671,40.7382917,42439203,POINT (-73.9876671 40.7382917),residential
1193,1193,-73.9980848,40.7196004,42439207,POINT (-73.9980848 40.7196004),secondary
1194,1194,-73.944818,40.8265723,42439210,POINT (-73.944818 40.8265723),tertiary
1195,1195,-73.9461917,40.8271519,42439213,POINT (-73.9461917 40.8271519),secondary
1196,1196,-73.950395,40.828925,42439216,POINT (-73.950395 40.828925),secondary
1197,1197,-73.9377722,40.8236068,42439225,POINT (-73.9377722 40.8236068),primary
1198,1198,-73.9889679,40.7424039,449581627,POINT (-73.98896790000001 40.7424039),living_street
1199,1199,-73.941503,40.825171,42439228,POINT (-73.941503 40.825171),tertiary
1200,1200,-73.9914198,40.7298614,42439236,POINT (-73.9914198 40.7298614),secondary
1201,1201,-73.990744,40.7299009,42439249,POINT (-73.99074400000001 40.7299009),residential
1202,1202,-73.9234054,40.798529,6159356499,POINT (-73.92340539999999 40.798529),motorway_link
1203,1203,-74.0101186,40.7385169,246649427,POINT (-74.0101186 40.7385169),trunk
1204,1204,-74.0099059,40.7388125,246649429,POINT (-74.00990590000001 40.7388125),secondary
1205,1205,-74.0031167,40.7106422,4158673495,POINT (-74.00311670000001 40.7106422),secondary
1206,1206,-74.0158047,40.7070531,246911576,POINT (-74.0158047 40.7070531),motorway_link
1207,1207,-73.988561,40.7691175,42455643,POINT (-73.988561 40.7691175),primary
1208,1208,-73.9639988,40.8080665,470209120,POINT (-73.9639988 40.8080665),residential
1209,1209,-73.9630562,40.8109516,470209122,POINT (-73.9630562 40.8109516),residential
1210,1210,-73.992225,40.737917,42439272,POINT (-73.992225 40.737917),secondary
1211,1211,-73.998287,40.74047,42439275,POINT (-73.998287 40.74047),residential
1212,1212,-73.970281,40.768025,42455662,POINT (-73.970281 40.768025),secondary
1213,1213,-74.0039992,40.7428829,42439280,POINT (-74.0039992 40.7428829),primary
1214,1214,-73.9669557,40.7666255,42455666,POINT (-73.9669557 40.7666255),secondary
1215,1215,-73.9721195,40.7456771,42422899,POINT (-73.97211950000001 40.7456771),primary
1216,1216,-74.006811,40.744061,42439286,POINT (-74.006811 40.744061),primary
1217,1217,-73.95924,40.763366,42455675,POINT (-73.95923999999999 40.763366),primary
1218,1218,-74.0082461,40.7446947,42439295,POINT (-74.00824609999999 40.7446947),trunk
1219,1219,-73.968441,40.770517,42455693,POINT (-73.968441 40.770517),secondary
1220,1220,-73.9651252,40.7691354,42455694,POINT (-73.9651252 40.7691354),secondary
1221,1221,-73.9574124,40.7658675,42455695,POINT (-73.9574124 40.7658675),primary
1222,1222,-73.9772661,40.7726853,247222929,POINT (-73.97726609999999 40.7726853),unclassified
1223,1223,-73.9181211,40.8655852,42455705,POINT (-73.91812109999999 40.8655852),secondary
1224,1224,-73.9816006,40.732664,42439323,POINT (-73.98160059999999 40.732664),primary
1225,1225,-74.003122,40.726878,42439335,POINT (-74.003122 40.726878),residential
1226,1226,-73.9523418,40.7839373,4163883691,POINT (-73.9523418 40.7839373),residential
1227,1227,-74.005545,40.727157,42439345,POINT (-74.005545 40.727157),residential
1228,1228,-73.9986588,40.7552565,42455735,POINT (-73.9986588 40.7552565),unclassified
1229,1229,-73.93604,40.839484,42439362,POINT (-73.93604000000001 40.839484),residential
1230,1230,-73.9959405,40.7589842,42455751,POINT (-73.9959405 40.7589842),secondary
1231,1231,-73.9536363,40.8103268,42439371,POINT (-73.9536363 40.8103268),residential
1232,1232,-73.9936069,40.762185,42455761,POINT (-73.9936069 40.762185),primary
1233,1233,-73.944954,40.775584,42439384,POINT (-73.944954 40.775584),residential
1234,1234,-73.9623161,40.7789525,42439389,POINT (-73.9623161 40.7789525),secondary
1235,1235,-73.940004,40.7857186,5749215967,POINT (-73.940004 40.7857186),residential
1236,1236,-73.9607012,40.7782718,42439392,POINT (-73.9607012 40.7782718),secondary
1237,1237,-73.958986,40.7775496,42439395,POINT (-73.958986 40.7775496),residential
1238,1238,-73.9574722,40.7769107,42439399,POINT (-73.9574722 40.7769107),secondary
1239,1239,-73.9558695,40.776235,42439403,POINT (-73.95586950000001 40.776235),primary
1240,1240,-73.9749232,40.7460815,42423020,POINT (-73.97492320000001 40.7460815),secondary
1241,1241,-73.9536285,40.7752903,42439406,POINT (-73.95362849999999 40.7752903),primary
1242,1242,-73.9354605,40.8408038,765367023,POINT (-73.9354605 40.8408038),residential
1243,1243,-73.9786508,40.7508647,3639382767,POINT (-73.9786508 40.7508647),secondary
1244,1244,-73.9512608,40.7742922,42439409,POINT (-73.9512608 40.7742922),primary
1245,1245,-73.9778733,40.7530981,3639382769,POINT (-73.9778733 40.7530981),residential
1246,1246,-73.9789023,40.7506098,3639382768,POINT (-73.9789023 40.7506098),secondary
1247,1247,-73.946656,40.772351,42439416,POINT (-73.946656 40.772351),residential
1248,1248,-73.9756975,40.7165061,42423039,POINT (-73.9756975 40.7165061),motorway_link
1249,1249,-73.916139,40.868251,42439432,POINT (-73.916139 40.868251),secondary
1250,1250,-73.9747446,40.7188498,42423051,POINT (-73.97474459999999 40.7188498),motorway_link
1251,1251,-73.9819117,40.7464581,561042188,POINT (-73.9819117 40.7464581),secondary
1252,1252,-73.9814457,40.7471279,561042190,POINT (-73.98144569999999 40.7471279),primary
1253,1253,-73.9809529,40.7477967,561042191,POINT (-73.98095290000001 40.7477967),secondary
1254,1254,-73.9800511,40.7490283,561042192,POINT (-73.9800511 40.7490283),secondary
1255,1255,-73.9805026,40.7484151,561042193,POINT (-73.98050259999999 40.7484151),secondary
1256,1256,-73.9795985,40.7496476,561042194,POINT (-73.97959849999999 40.7496476),residential
1257,1257,-73.979154,40.7502651,561042195,POINT (-73.97915399999999 40.7502651),residential
1258,1258,-73.991563,40.749706,42439440,POINT (-73.991563 40.749706),secondary
1259,1259,-73.9788111,40.750392,561042197,POINT (-73.9788111 40.750392),secondary
1260,1260,-73.9787183,40.7508929,561042198,POINT (-73.9787183 40.7508929),residential
1261,1261,-73.9785767,40.7508337,561042199,POINT (-73.9785767 40.7508337),secondary
1262,1262,-73.9782649,40.7515124,561042200,POINT (-73.9782649 40.7515124),residential
1263,1263,-73.9780444,40.7514189,561042201,POINT (-73.9780444 40.7514189),residential
1264,1264,-73.9414406,40.8510242,595448603,POINT (-73.94144060000001 40.8510242),motorway_link
1265,1265,-73.9852813,40.7836063,42423070,POINT (-73.9852813 40.7836063),motorway
1266,1266,-73.9344467,40.8079924,373756705,POINT (-73.9344467 40.8079924),motorway
1267,1267,-73.9844165,40.7747952,42439464,POINT (-73.98441649999999 40.7747952),secondary
1268,1268,-73.987053,40.725203,42455867,POINT (-73.987053 40.725203),residential
1269,1269,-73.945508,40.801971,42439485,POINT (-73.945508 40.801971),residential
1270,1270,-73.9438957,40.8012911,42439486,POINT (-73.9438957 40.8012911),secondary
1271,1271,-73.9337066,40.8442431,42423101,POINT (-73.93370659999999 40.8442431),secondary
1272,1272,-73.9421503,40.8005551,42439488,POINT (-73.94215029999999 40.8005551),secondary
1273,1273,-73.9406665,40.7999294,42439489,POINT (-73.94066650000001 40.7999294),secondary
1274,1274,-73.9390621,40.7992528,42439490,POINT (-73.9390621 40.7992528),primary
1275,1275,-73.9368206,40.7983076,42439497,POINT (-73.9368206 40.7983076),residential
1276,1276,-73.9344558,40.7973103,42439498,POINT (-73.93445579999999 40.7973103),primary
1277,1277,-73.9323138,40.8461493,42423116,POINT (-73.9323138 40.8461493),secondary
1278,1278,-73.9803078,40.7344252,42455887,POINT (-73.98030780000001 40.7344252),primary
1279,1279,-73.9322077,40.7963612,42439506,POINT (-73.93220770000001 40.7963612),residential
1280,1280,-73.9642951,40.8073049,627905367,POINT (-73.9642951 40.8073049),primary
1281,1281,-73.977603,40.738172,42455897,POINT (-73.977603 40.738172),residential
1282,1282,-73.9309878,40.7958438,42439514,POINT (-73.9309878 40.7958438),residential
1283,1283,-73.9896446,40.711254,4487582555,POINT (-73.98964460000001 40.711254),residential
1284,1284,-73.9898655,40.7126663,4487582556,POINT (-73.98986549999999 40.7126663),residential
1285,1285,-73.9897583,40.7119812,4487582557,POINT (-73.98975830000001 40.7119812),residential
1286,1286,-74.003376,40.725252,42439527,POINT (-74.003376 40.725252),residential
1287,1287,-74.00235,40.726496,42439530,POINT (-74.00235000000001 40.726496),residential
